#k-distance eigenvalue[eV]
3.45290101 -2.10980000
3.47018769 -2.12080000
3.48747437 -2.12800000
3.50476105 -2.13070000
3.52204774 -2.12950000
3.53933442 -2.12560000
3.55662110 -2.12040000
3.57390779 -2.11510000
3.59119447 -2.11030000
3.59119447 -1.91990000
3.60848115 -1.91900000
3.62576783 -1.91700000
3.64305451 -1.91540000
3.66034119 -1.91480000
3.67762788 -1.91520000
3.69491456 -1.91610000
3.71220124 -1.91720000
3.72948793 -1.91800000
3.74677461 -1.91840000
3.76406129 -1.91820000
3.78134797 -1.91750000
3.79863465 -1.91640000
3.81592133 -1.91540000
3.83320802 -1.91450000
3.85049470 -1.91420000
3.85049470 -2.16680000
3.86778138 -2.17110000
3.88506806 -2.18290000
3.90235474 -2.18880000
3.91964143 -2.18220000
3.93692811 -2.17480000
3.95421479 -2.16700000
3.97150147 -2.15950000
3.98878816 -2.15250000
4.00607484 -2.14600000
4.02336152 -2.13970000
4.04064820 -2.13300000
4.05793488 -2.12520000
4.07522156 -2.11600000
4.09250825 -2.10480000
4.10979493 -2.09190000

0.00000000 -2.16420000
0.02685343 -2.15930000
0.05370688 -2.14690000
0.08056031 -2.13090000
0.10741375 -2.11580000
0.13426719 -2.10250000
0.16112062 -2.08100000
0.18797406 -2.05330000
0.21482750 -2.02040000
0.24168093 -1.98320000
0.26853437 -1.94340000
0.29538781 -1.90290000
0.32224125 -1.86440000
0.34909468 -1.83330000
0.37594812 -1.85790000
0.40280156 -1.91420000
0.40280156 -1.91420000
0.42715802 -1.91750000
0.45151449 -1.92940000
0.47587095 -1.95320000
0.50022741 -1.99020000
0.52458387 -2.03630000
0.54894034 -2.08020000
0.57329680 -2.10480000
0.59765326 -2.11420000
0.62200972 -2.12200000
0.64636618 -2.13250000
0.67072265 -2.14500000
0.69507911 -2.15680000
0.71943557 -2.16420000
0.74379204 -2.16660000
0.76814850 -2.16680000
0.76814850 -2.16680000
0.79500194 -2.16180000
0.82185538 -2.15550000
0.84870881 -2.15330000
0.87556225 -2.15720000
0.90241569 -2.16600000
0.92926912 -2.17510000
0.95612256 -2.17530000
0.98297600 -2.16160000
1.00982944 -2.14050000
1.03668287 -2.11950000
1.06353631 -2.10050000
1.09038975 -2.08220000
1.11724318 -2.06390000
1.14409662 -2.04770000
1.17095006 -2.04010000
1.17095006 -2.04010000
1.19530652 -2.00340000
1.21966299 -2.01580000
1.24401945 -2.03250000
1.26837591 -2.05250000
1.29273238 -2.07290000
1.31708884 -2.08780000
1.34144530 -2.08650000
1.36580176 -2.08480000
1.39015822 -2.09710000
1.41451469 -2.10240000
1.43887115 -2.12190000
1.46322761 -2.14860000
1.48758407 -2.16940000
1.51194054 -2.16650000
1.53629700 -2.16420000
1.53629700 -2.16420000
1.55358368 -2.16860000
1.57087037 -2.18000000
1.58815705 -2.18010000
1.60544373 -2.17180000
1.62273041 -2.16010000
1.64001709 -2.14500000
1.65730377 -2.12720000
1.67459046 -2.10680000
1.69187714 -2.08460000
1.70916382 -2.06110000
1.72645051 -2.03680000
1.74373719 -2.01630000
1.76102387 -2.02040000
1.77831055 -2.02330000
1.79559723 -2.03560000
1.79559723 -2.03560000
1.82245067 -2.02570000
1.84930411 -2.00180000
1.87615755 -1.98030000
1.90301098 -1.97300000
1.92986442 -1.97430000
1.95671786 -1.97540000
1.98357129 -1.96740000
2.01042473 -1.94940000
2.03727817 -1.92790000
2.06413160 -1.92940000
2.09098505 -1.92960000
2.11783848 -1.92650000
2.14469191 -1.92000000
2.17154536 -1.91350000
2.19839879 -1.91990000
2.19839879 -1.91990000
2.22275525 -1.92020000
2.24711172 -1.92290000
2.27146818 -1.92980000
2.29582464 -1.94050000
2.32018111 -1.95450000
2.34453757 -1.97130000
2.36889403 -1.99090000
2.39325050 -2.01270000
2.41760696 -2.03550000
2.44196342 -2.05690000
2.46631989 -2.07320000
2.49067635 -2.08340000
2.51503281 -2.08910000
2.53938927 -2.09160000
2.56374573 -2.09190000
2.56374573 -2.09190000
2.59059917 -2.09560000
2.61745261 -2.10480000
2.64430605 -2.11450000
2.67115948 -2.11990000
2.69801292 -2.11820000
2.72486636 -2.11050000
2.75171979 -2.10020000
2.77857323 -2.09030000
2.80542667 -2.08350000
2.83228010 -2.08150000
2.85913355 -2.08480000
2.88598698 -2.09210000
2.91284042 -2.10080000
2.93969386 -2.10770000
2.96654729 -2.11030000
2.96654729 -2.11030000
2.99090375 -2.12130000
3.01526022 -2.12550000
3.03961668 -2.12260000
3.06397314 -2.11030000
3.08832961 -2.08590000
3.11268607 -2.05420000
3.13704253 -2.02440000
3.16139900 -2.01290000
3.18575546 -2.03630000
3.21011192 -2.06850000
3.23446839 -2.09440000
3.25882485 -2.08700000
3.28318131 -2.06460000
3.30753777 -2.04450000
3.33189424 -2.03560000
3.33189424 -2.04010000
3.34918092 -2.04200000
3.36646760 -2.04770000
3.38375428 -2.05670000
3.40104096 -2.06850000
3.41832765 -2.08200000
3.43561433 -2.09630000
3.45290101 -2.10970000
3.47018769 -2.12080000
3.48747437 -2.12800000
3.50476105 -2.13070000
3.52204774 -2.12940000
3.53933442 -2.12550000
3.55662110 -2.12040000
3.57390779 -2.11510000
3.59119447 -2.11030000
3.59119447 -1.91990000
3.60848115 -1.91900000
3.62576783 -1.91700000
3.64305451 -1.91540000
3.66034119 -1.91480000
3.67762788 -1.91520000
3.69491456 -1.91610000
3.71220124 -1.91720000
3.72948793 -1.91800000
3.74677461 -1.91840000
3.76406129 -1.91820000
3.78134797 -1.91750000
3.79863465 -1.91640000
3.81592133 -1.91540000
3.83320802 -1.91450000
3.85049470 -1.91420000
3.85049470 -2.16680000
3.86778138 -2.17110000
3.88506806 -2.18290000
3.90235474 -2.18880000
3.91964143 -2.18220000
3.93692811 -2.17480000
3.95421479 -2.16700000
3.97150147 -2.15950000
3.98878816 -2.15250000
4.00607484 -2.14600000
4.02336152 -2.13970000
4.04064820 -2.13300000
4.05793488 -2.12520000
4.07522156 -2.11600000
4.09250825 -2.10480000
4.10979493 -2.09190000

0.00000000 -2.13330000
0.02685343 -2.13310000
0.05370688 -2.13140000
0.08056031 -2.12690000
0.10741375 -2.09890000
0.13426719 -2.05370000
0.16112062 -2.00240000
0.18797406 -1.94680000
0.21482750 -1.88930000
0.24168093 -1.83320000
0.26853437 -1.80910000
0.29538781 -1.79990000
0.32224125 -1.79060000
0.34909468 -1.80290000
0.37594812 -1.81710000
0.40280156 -1.81510000
0.40280156 -1.81510000
0.42715802 -1.81680000
0.45151449 -1.82090000
0.47587095 -1.82480000
0.50022741 -1.82810000
0.52458387 -1.83620000
0.54894034 -1.85550000
0.57329680 -1.87700000
0.59765326 -1.89730000
0.62200972 -1.91550000
0.64636618 -1.93160000
0.67072265 -1.94650000
0.69507911 -1.96080000
0.71943557 -1.97410000
0.74379204 -1.98380000
0.76814850 -1.98740000
0.76814850 -1.98740000
0.79500194 -1.99260000
0.82185538 -2.00510000
0.84870881 -2.01860000
0.87556225 -2.02850000
0.90241569 -2.03280000
0.92926912 -2.03090000
0.95612256 -2.02290000
0.98297600 -2.01000000
1.00982944 -1.99470000
1.03668287 -1.98160000
1.06353631 -1.97520000
1.09038975 -1.97600000
1.11724318 -1.98210000
1.14409662 -1.99050000
1.17095006 -1.99530000
1.17095006 -1.99530000
1.19530652 -1.99170000
1.21966299 -1.99290000
1.24401945 -1.99910000
1.26837591 -2.01070000
1.29273238 -2.02710000
1.31708884 -2.04680000
1.34144530 -2.06720000
1.36580176 -2.06250000
1.39015822 -2.05560000
1.41451469 -2.09000000
1.43887115 -2.10070000
1.46322761 -2.11330000
1.48758407 -2.12400000
1.51194054 -2.13090000
1.53629700 -2.13330000
1.53629700 -2.13330000
1.55358368 -2.12810000
1.57087037 -2.11330000
1.58815705 -2.09100000
1.60544373 -2.06290000
1.62273041 -2.03050000
1.64001709 -1.99450000
1.65730377 -1.95610000
1.67459046 -1.95620000
1.69187714 -1.97240000
1.70916382 -1.98930000
1.72645051 -2.00500000
1.74373719 -2.01240000
1.76102387 -1.98850000
1.77831055 -1.96580000
1.79559723 -1.94500000
1.79559723 -1.94500000
1.82245067 -1.94430000
1.84930411 -1.94210000
1.87615755 -1.93880000
1.90301098 -1.93470000
1.92986442 -1.93050000
1.95671786 -1.92700000
1.98357129 -1.92540000
2.01042473 -1.92570000
2.03727817 -1.92750000
2.06413160 -1.90760000
2.09098505 -1.89140000
2.11783848 -1.88450000
2.14469191 -1.89730000
2.17154536 -1.91260000
2.19839879 -1.90930000
2.19839879 -1.90930000
2.22275525 -1.90660000
2.24711172 -1.90030000
2.27146818 -1.89490000
2.29582464 -1.89730000
2.32018111 -1.91240000
2.34453757 -1.93910000
2.36889403 -1.97160000
2.39325050 -2.00460000
2.41760696 -2.03390000
2.44196342 -2.05650000
2.46631989 -2.07280000
2.49067635 -2.08310000
2.51503281 -2.08830000
2.53938927 -2.09090000
2.56374573 -2.09190000
2.56374573 -2.09190000
2.59059917 -2.09560000
2.61745261 -2.10480000
2.64430605 -2.11450000
2.67115948 -2.11980000
2.69801292 -2.11810000
2.72486636 -2.11050000
2.75171979 -2.10020000
2.77857323 -2.09030000
2.80542667 -2.08350000
2.83228010 -2.08150000
2.85913355 -2.08470000
2.88598698 -2.09200000
2.91284042 -2.10080000
2.93969386 -2.10770000
2.96654729 -2.11030000
2.96654729 -2.11030000
2.99090375 -2.09150000
3.01526022 -2.06350000
3.03961668 -2.02450000
3.06397314 -1.97380000
3.08832961 -1.92020000
3.11268607 -1.92090000
3.13704253 -1.94200000
3.16139900 -1.95760000
3.18575546 -1.94650000
3.21011192 -1.93400000
3.23446839 -1.93020000
3.25882485 -1.93040000
3.28318131 -1.93340000
3.30753777 -1.94020000
3.33189424 -1.94500000
3.33189424 -1.99530000
3.34918092 -1.99580000
3.36646760 -1.99730000
3.38375428 -1.99960000
3.40104096 -2.00300000
3.41832765 -2.00760000
3.43561433 -2.01430000
3.45290101 -2.02370000
3.47018769 -2.03660000
3.48747437 -2.05300000
3.50476105 -2.07040000
3.52204774 -2.08570000
3.53933442 -2.09610000
3.55662110 -2.10220000
3.57390779 -2.10630000
3.59119447 -2.11030000
3.59119447 -1.90930000
3.60848115 -1.90720000
3.62576783 -1.90170000
3.64305451 -1.89340000
3.66034119 -1.88350000
3.67762788 -1.87300000
3.69491456 -1.86250000
3.71220124 -1.85260000
3.72948793 -1.84370000
3.74677461 -1.83590000
3.76406129 -1.82950000
3.78134797 -1.82420000
3.79863465 -1.82020000
3.81592133 -1.81740000
3.83320802 -1.81570000
3.85049470 -1.81510000
3.85049470 -1.98740000
3.86778138 -1.98500000
3.88506806 -1.97960000
3.90235474 -1.97390000
3.91964143 -1.97060000
3.93692811 -1.97060000
3.95421479 -1.97390000
3.97150147 -1.98030000
3.98878816 -1.98950000
4.00607484 -2.00110000
4.02336152 -2.01480000
4.04064820 -2.02980000
4.05793488 -2.04580000
4.07522156 -2.06190000
4.09250825 -2.07740000
4.10979493 -2.09190000

0.00000000 -2.06000000
0.02685343 -2.04350000
0.05370688 -2.01190000
0.08056031 -1.97880000
0.10741375 -1.93840000
0.13426719 -1.89690000
0.16112062 -1.86170000
0.18797406 -1.83810000
0.21482750 -1.82490000
0.24168093 -1.81700000
0.26853437 -1.78570000
0.29538781 -1.76550000
0.32224125 -1.78040000
0.34909468 -1.80100000
0.37594812 -1.81280000
0.40280156 -1.81510000
0.40280156 -1.81510000
0.42715802 -1.81680000
0.45151449 -1.82090000
0.47587095 -1.82480000
0.50022741 -1.82810000
0.52458387 -1.83620000
0.54894034 -1.85550000
0.57329680 -1.87700000
0.59765326 -1.89730000
0.62200972 -1.91550000
0.64636618 -1.93160000
0.67072265 -1.94650000
0.69507911 -1.96080000
0.71943557 -1.97410000
0.74379204 -1.98380000
0.76814850 -1.98740000
0.76814850 -1.98740000
0.79500194 -1.99260000
0.82185538 -2.00510000
0.84870881 -2.01860000
0.87556225 -2.02850000
0.90241569 -2.03280000
0.92926912 -2.03090000
0.95612256 -2.02290000
0.98297600 -2.01000000
1.00982944 -1.99470000
1.03668287 -1.98160000
1.06353631 -1.97510000
1.09038975 -1.97600000
1.11724318 -1.98210000
1.14409662 -1.99050000
1.17095006 -1.99530000
1.17095006 -1.99530000
1.19530652 -1.95630000
1.21966299 -1.87920000
1.24401945 -1.85170000
1.26837591 -1.86800000
1.29273238 -1.91070000
1.31708884 -1.95220000
1.34144530 -1.99100000
1.36580176 -2.02570000
1.39015822 -2.05320000
1.41451469 -2.08000000
1.43887115 -2.09900000
1.46322761 -2.09250000
1.48758407 -2.07950000
1.51194054 -2.06610000
1.53629700 -2.06000000
1.53629700 -2.06000000
1.55358368 -2.05400000
1.57087037 -2.03860000
1.58815705 -2.01810000
1.60544373 -1.99590000
1.62273041 -1.97370000
1.64001709 -1.95280000
1.65730377 -1.94210000
1.67459046 -1.91840000
1.69187714 -1.90690000
1.70916382 -1.90020000
1.72645051 -1.89890000
1.74373719 -1.90320000
1.76102387 -1.91830000
1.77831055 -1.92710000
1.79559723 -1.94500000
1.79559723 -1.94500000
1.82245067 -1.94430000
1.84930411 -1.94210000
1.87615755 -1.93880000
1.90301098 -1.93470000
1.92986442 -1.93050000
1.95671786 -1.92700000
1.98357129 -1.92540000
2.01042473 -1.92570000
2.03727817 -1.92750000
2.06413160 -1.90760000
2.09098505 -1.89140000
2.11783848 -1.88450000
2.14469191 -1.89730000
2.17154536 -1.91260000
2.19839879 -1.90930000
2.19839879 -1.90930000
2.22275525 -1.90660000
2.24711172 -1.90030000
2.27146818 -1.89490000
2.29582464 -1.89730000
2.32018111 -1.91240000
2.34453757 -1.93910000
2.36889403 -1.97160000
2.39325050 -2.00460000
2.41760696 -2.03390000
2.44196342 -2.05650000
2.46631989 -2.07280000
2.49067635 -2.08310000
2.51503281 -2.08830000
2.53938927 -2.09090000
2.56374573 -2.09190000
2.56374573 -2.09190000
2.59059917 -2.09560000
2.61745261 -2.10480000
2.64430605 -2.11450000
2.67115948 -2.11980000
2.69801292 -2.11810000
2.72486636 -2.11050000
2.75171979 -2.10020000
2.77857323 -2.09030000
2.80542667 -2.08350000
2.83228010 -2.08150000
2.85913355 -2.08470000
2.88598698 -2.09200000
2.91284042 -2.10080000
2.93969386 -2.10770000
2.96654729 -2.11030000
2.96654729 -2.11030000
2.99090375 -2.09150000
3.01526022 -2.06350000
3.03961668 -2.02450000
3.06397314 -1.97370000
3.08832961 -1.92020000
3.11268607 -1.92080000
3.13704253 -1.94190000
3.16139900 -1.95760000
3.18575546 -1.94640000
3.21011192 -1.93400000
3.23446839 -1.93020000
3.25882485 -1.93040000
3.28318131 -1.93340000
3.30753777 -1.94010000
3.33189424 -1.94500000
3.33189424 -1.99530000
3.34918092 -1.99580000
3.36646760 -1.99720000
3.38375428 -1.99950000
3.40104096 -2.00290000
3.41832765 -2.00760000
3.43561433 -2.01420000
3.45290101 -2.02360000
3.47018769 -2.03660000
3.48747437 -2.05290000
3.50476105 -2.07040000
3.52204774 -2.08570000
3.53933442 -2.09610000
3.55662110 -2.10210000
3.57390779 -2.10630000
3.59119447 -2.11030000
3.59119447 -1.90930000
3.60848115 -1.90720000
3.62576783 -1.90170000
3.64305451 -1.89340000
3.66034119 -1.88350000
3.67762788 -1.87300000
3.69491456 -1.86250000
3.71220124 -1.85260000
3.72948793 -1.84370000
3.74677461 -1.83590000
3.76406129 -1.82950000
3.78134797 -1.82420000
3.79863465 -1.82020000
3.81592133 -1.81740000
3.83320802 -1.81570000
3.85049470 -1.81510000
3.85049470 -1.98740000
3.86778138 -1.98500000
3.88506806 -1.97960000
3.90235474 -1.97390000
3.91964143 -1.97060000
3.93692811 -1.97060000
3.95421479 -1.97390000
3.97150147 -1.98030000
3.98878816 -1.98950000
4.00607484 -2.00110000
4.02336152 -2.01480000
4.04064820 -2.02980000
4.05793488 -2.04580000
4.07522156 -2.06190000
4.09250825 -2.07740000
4.10979493 -2.09190000

0.00000000 -2.04050000
0.02685343 -2.03320000
0.05370688 -1.99850000
0.08056031 -1.93400000
0.10741375 -1.85830000
0.13426719 -1.83710000
0.16112062 -1.81380000
0.18797406 -1.78990000
0.21482750 -1.77060000
0.24168093 -1.75930000
0.26853437 -1.75430000
0.29538781 -1.75280000
0.32224125 -1.75350000
0.34909468 -1.77830000
0.37594812 -1.77160000
0.40280156 -1.76500000
0.40280156 -1.76500000
0.42715802 -1.76810000
0.45151449 -1.77720000
0.47587095 -1.79130000
0.50022741 -1.80880000
0.52458387 -1.82410000
0.54894034 -1.83210000
0.57329680 -1.84140000
0.59765326 -1.85360000
0.62200972 -1.86760000
0.64636618 -1.88160000
0.67072265 -1.89430000
0.69507911 -1.90470000
0.71943557 -1.91230000
0.74379204 -1.91700000
0.76814850 -1.91850000
0.76814850 -1.91850000
0.79500194 -1.92240000
0.82185538 -1.92150000
0.84870881 -1.91530000
0.87556225 -1.90620000
0.90241569 -1.89630000
0.92926912 -1.88940000
0.95612256 -1.88750000
0.98297600 -1.88820000
1.00982944 -1.88830000
1.03668287 -1.88430000
1.06353631 -1.87460000
1.09038975 -1.86140000
1.11724318 -1.84950000
1.14409662 -1.84170000
1.17095006 -1.83910000
1.17095006 -1.83910000
1.19530652 -1.84220000
1.21966299 -1.84650000
1.24401945 -1.83510000
1.26837591 -1.85750000
1.29273238 -1.86350000
1.31708884 -1.91590000
1.34144530 -1.96590000
1.36580176 -2.01180000
1.39015822 -2.02870000
1.41451469 -2.00570000
1.43887115 -2.00230000
1.46322761 -2.01160000
1.48758407 -2.02510000
1.51194054 -2.03620000
1.53629700 -2.04050000
1.53629700 -2.04050000
1.55358368 -2.03390000
1.57087037 -2.01650000
1.58815705 -1.99210000
1.60544373 -1.96450000
1.62273041 -1.93920000
1.64001709 -1.93270000
1.65730377 -1.93400000
1.67459046 -1.91590000
1.69187714 -1.87470000
1.70916382 -1.86580000
1.72645051 -1.88320000
1.74373719 -1.90200000
1.76102387 -1.91280000
1.77831055 -1.92540000
1.79559723 -1.91730000
1.79559723 -1.91730000
1.82245067 -1.91560000
1.84930411 -1.90810000
1.87615755 -1.88560000
1.90301098 -1.84540000
1.92986442 -1.80180000
1.95671786 -1.77040000
1.98357129 -1.75960000
2.01042473 -1.76450000
2.03727817 -1.77890000
2.06413160 -1.80010000
2.09098505 -1.82630000
2.11783848 -1.84940000
2.14469191 -1.85410000
2.17154536 -1.85110000
2.19839879 -1.84980000
2.19839879 -1.84980000
2.22275525 -1.84320000
2.24711172 -1.82620000
2.27146818 -1.80690000
2.29582464 -1.79600000
2.32018111 -1.79970000
2.34453757 -1.81500000
2.36889403 -1.83630000
2.39325050 -1.85860000
2.41760696 -1.87800000
2.44196342 -1.89220000
2.46631989 -1.89900000
2.49067635 -1.89690000
2.51503281 -1.88470000
2.53938927 -1.86210000
2.56374573 -1.83020000
2.56374573 -1.83020000
2.59059917 -1.82720000
2.61745261 -1.81940000
2.64430605 -1.80960000
2.67115948 -1.80080000
2.69801292 -1.79520000
2.72486636 -1.79430000
2.75171979 -1.79830000
2.77857323 -1.80630000
2.80542667 -1.81650000
2.83228010 -1.82630000
2.85913355 -1.83400000
2.88598698 -1.83880000
2.91284042 -1.84110000
2.93969386 -1.84200000
2.96654729 -1.84220000
2.96654729 -1.84220000
2.99090375 -1.85340000
3.01526022 -1.86550000
3.03961668 -1.87760000
3.06397314 -1.88900000
3.08832961 -1.89440000
3.11268607 -1.88530000
3.13704253 -1.90080000
3.16139900 -1.90940000
3.18575546 -1.91260000
3.21011192 -1.90990000
3.23446839 -1.90380000
3.25882485 -1.90310000
3.28318131 -1.90910000
3.30753777 -1.91530000
3.33189424 -1.91730000
3.33189424 -1.83910000
3.34918092 -1.84040000
3.36646760 -1.84440000
3.38375428 -1.85110000
3.40104096 -1.86080000
3.41832765 -1.87320000
3.43561433 -1.88710000
3.45290101 -1.90070000
3.47018769 -1.91160000
3.48747437 -1.91760000
3.50476105 -1.91770000
3.52204774 -1.91200000
3.53933442 -1.90070000
3.55662110 -1.88460000
3.57390779 -1.86460000
3.59119447 -1.84220000
3.59119447 -1.84980000
3.60848115 -1.84660000
3.62576783 -1.83670000
3.64305451 -1.82020000
3.66034119 -1.79890000
3.67762788 -1.77680000
3.69491456 -1.75940000
3.71220124 -1.75030000
3.72948793 -1.74790000
3.74677461 -1.74920000
3.76406129 -1.75230000
3.78134797 -1.75600000
3.79863465 -1.75950000
3.81592133 -1.76240000
3.83320802 -1.76430000
3.85049470 -1.76500000
3.85049470 -1.91850000
3.86778138 -1.91870000
3.88506806 -1.91940000
3.90235474 -1.92010000
3.91964143 -1.92070000
3.93692811 -1.92080000
3.95421479 -1.91980000
3.97150147 -1.91720000
3.98878816 -1.91270000
4.00607484 -1.90600000
4.02336152 -1.89700000
4.04064820 -1.88590000
4.05793488 -1.87310000
4.07522156 -1.85920000
4.09250825 -1.84450000
4.10979493 -1.83020000

0.00000000 -1.88670000
0.02685343 -1.88490000
0.05370688 -1.87960000
0.08056031 -1.87030000
0.10741375 -1.85620000
0.13426719 -1.77850000
0.16112062 -1.73610000
0.18797406 -1.72390000
0.21482750 -1.70560000
0.24168093 -1.67840000
0.26853437 -1.66510000
0.29538781 -1.69930000
0.32224125 -1.74650000
0.34909468 -1.75590000
0.37594812 -1.75980000
0.40280156 -1.76500000
0.40280156 -1.76500000
0.42715802 -1.76810000
0.45151449 -1.77720000
0.47587095 -1.79130000
0.50022741 -1.80880000
0.52458387 -1.82410000
0.54894034 -1.83210000
0.57329680 -1.84140000
0.59765326 -1.85360000
0.62200972 -1.86760000
0.64636618 -1.88160000
0.67072265 -1.89430000
0.69507911 -1.90470000
0.71943557 -1.91230000
0.74379204 -1.91700000
0.76814850 -1.91850000
0.76814850 -1.91850000
0.79500194 -1.92230000
0.82185538 -1.92150000
0.84870881 -1.91530000
0.87556225 -1.90620000
0.90241569 -1.89630000
0.92926912 -1.88940000
0.95612256 -1.88750000
0.98297600 -1.88820000
1.00982944 -1.88830000
1.03668287 -1.88430000
1.06353631 -1.87460000
1.09038975 -1.86140000
1.11724318 -1.84950000
1.14409662 -1.84170000
1.17095006 -1.83910000
1.17095006 -1.83910000
1.19530652 -1.83720000
1.21966299 -1.83570000
1.24401945 -1.83360000
1.26837591 -1.83020000
1.29273238 -1.86210000
1.31708884 -1.86950000
1.34144530 -1.87500000
1.36580176 -1.87860000
1.39015822 -1.87630000
1.41451469 -1.86070000
1.43887115 -1.83120000
1.46322761 -1.82110000
1.48758407 -1.84940000
1.51194054 -1.87580000
1.53629700 -1.88670000
1.53629700 -1.88670000
1.55358368 -1.88750000
1.57087037 -1.89000000
1.58815705 -1.89410000
1.60544373 -1.89930000
1.62273041 -1.90210000
1.64001709 -1.88840000
1.65730377 -1.86440000
1.67459046 -1.84960000
